Auction Date,Security,CUSIP,Tender Type,Tendered Amount,Accepted Amount
11/9/2004,5-Year Note,912828DB3,Direct Bidder,52000,27891
11/9/2004,5-Year Note,912828DB3,Indirect Bidder,9870000,6585400
11/9/2004,5-Year Note,912828DB3,Total Competitive,43157000,14684091
11/10/2004,10-Year Note,912828DC1,Primary Dealer,22894000,8142100
11/10/2004,10-Year Note,912828DC1,Direct Bidder,60200,54368
11/10/2004,10-Year Note,912828DC1,Indirect Bidder,5583203,5580100
11/10/2004,10-Year Note,912828DC1,Total Competitive,28537403,13776568
11/15/2004,13-Week Bill,912795SA0,Primary Dealer,32450000,13255129
11/15/2004,13-Week Bill,912795SA0,Direct Bidder,210000,45000
11/15/2004,13-Week Bill,912795SA0,Indirect Bidder,4939760,3918710
11/15/2004,13-Week Bill,912795SA0,Total Competitive,37599760,17218839
11/15/2004,26-Week Bill,912795SP7,Primary Dealer,25730000,12315415
11/15/2004,26-Week Bill,912795SP7,Direct Bidder,255000,215000
11/15/2004,26-Week Bill,912795SP7,Indirect Bidder,3224135,3206945
11/15/2004,26-Week Bill,912795SP7,Total Competitive,29209135,15737360
11/17/2004,5-Day Bill,912795TE1,Primary Dealer,28215000,7000025
11/17/2004,5-Day Bill,912795TE1,Direct Bidder,0,0
11/17/2004,5-Day Bill,912795TE1,Indirect Bidder,0,0
11/17/2004,5-Day Bill,912795TE1,Total Competitive,28215000,7000025
11/19/2004,4-Week Bill,912795RR4,Primary Dealer,47980000,20279155
11/19/2004,4-Week Bill,912795RR4,Direct Bidder,700000,75000
11/19/2004,4-Week Bill,912795RR4,Indirect Bidder,4129000,3640900
11/19/2004,4-Week Bill,912795RR4,Total Competitive,52809000,23995055
11/22/2004,13-Week Bill,912795SB8,Primary Dealer,35637500,11226100
11/22/2004,13-Week Bill,912795SB8,Direct Bidder,3220000,1095000
11/22/2004,13-Week Bill,912795SB8,Indirect Bidder,5334509,4788294
11/22/2004,13-Week Bill,912795SB8,Total Competitive,44192009,17109394
11/22/2004,26-Week Bill,912795SQ5,Primary Dealer,23305000,9207808
11/22/2004,26-Week Bill,912795SQ5,Direct Bidder,525000,500000
11/22/2004,26-Week Bill,912795SQ5,Indirect Bidder,6139374,6120087
11/22/2004,26-Week Bill,912795SQ5,Total Competitive,29969374,15827895
11/23/2004,2-Year Note,912828DD9,Primary Dealer,44745000,13135312
11/23/2004,2-Year Note,912828DD9,Direct Bidder,45000,0
11/23/2004,2-Year Note,912828DD9,Indirect Bidder,17053662,10123662
11/23/2004,2-Year Note,912828DD9,Total Competitive,61843662,23258974
11/23/2004,4-Week Bill,912795RS2,Primary Dealer,42044000,19403625
11/23/2004,4-Week Bill,912795RS2,Direct Bidder,751000,350000
11/23/2004,4-Week Bill,912795RS2,Indirect Bidder,3790022,2171972
11/23/2004,4-Week Bill,912795RS2,Total Competitive,46585022,21925597
11/29/2004,13-Week Bill,912795SC6,Primary Dealer,30055000,11627390
11/29/2004,13-Week Bill,912795SC6,Direct Bidder,233600,108600
11/29/2004,13-Week Bill,912795SC6,Indirect Bidder,6276762,5766212
11/29/2004,13-Week Bill,912795SC6,Total Competitive,36565362,17502202
11/29/2004,26-Week Bill,912795SR3,Primary Dealer,25885000,9601200
11/29/2004,26-Week Bill,912795SR3,Direct Bidder,200000,170000
11/29/2004,26-Week Bill,912795SR3,Indirect Bidder,6322948,6097948
11/29/2004,26-Week Bill,912795SR3,Total Competitive,32407948,15869148
11/30/2004,14-Day Bill,912795TF8,Primary Dealer,15625000,3998300
11/30/2004,14-Day Bill,912795TF8,Direct Bidder,0,0
11/30/2004,14-Day Bill,912795TF8,Indirect Bidder,1750000,0
11/30/2004,14-Day Bill,912795TF8,Total Competitive,17375000,3998300
11/30/2004,4-Week Bill,912795RT0,Primary Dealer,37255500,15029715
11/30/2004,4-Week Bill,912795RT0,Direct Bidder,1020000,270000
11/30/2004,4-Week Bill,912795RT0,Indirect Bidder,4519935,3619935
11/30/2004,4-Week Bill,912795RT0,Total Competitive,42795435,18919650
12/1/2004,12-Day Bill,912795TF8,Primary Dealer,53145000,23513870
12/1/2004,12-Day Bill,912795TF8,Direct Bidder,0,0
12/1/2004,12-Day Bill,912795TF8,Indirect Bidder,2900000,486630
12/1/2004,12-Day Bill,912795TF8,Total Competitive,56045000,24000500
12/3/2004,8-Day Bill,912795TF8,Primary Dealer,31940000,13755295
12/3/2004,8-Day Bill,912795TF8,Direct Bidder,0,0
12/3/2004,8-Day Bill,912795TF8,Indirect Bidder,300000,245130
12/3/2004,8-Day Bill,912795TF8,Total Competitive,32240000,14000425
12/6/2004,13-Week Bill,912795SD4,Primary Dealer,35010000,12516209
12/6/2004,13-Week Bill,912795SD4,Direct Bidder,150000,50000
12/6/2004,13-Week Bill,912795SD4,Indirect Bidder,5435750,4637030
12/6/2004,13-Week Bill,912795SD4,Total Competitive,40595750,17203239
12/6/2004,26-Week Bill,912795SS1,Primary Dealer,30655000,12201520
12/6/2004,26-Week Bill,912795SS1,Direct Bidder,25000,25000
12/6/2004,26-Week Bill,912795SS1,Indirect Bidder,5497295,3719111
12/6/2004,26-Week Bill,912795SS1,Total Competitive,36177295,15945631
12/7/2004,4-Week Bill,912795RU7,Primary Dealer,46485000,16403760
12/7/2004,4-Week Bill,912795RU7,Direct Bidder,655000,325000
12/7/2004,4-Week Bill,912795RU7,Indirect Bidder,5039342,2168932
12/7/2004,4-Week Bill,912795RU7,Total Competitive,52179342,18897692
12/8/2004,5-Year Note,912828DE7,Primary Dealer,26681000,5038983
12/8/2004,5-Year Note,912828DE7,Direct Bidder,1802000,25000
12/8/2004,5-Year Note,912828DE7,Indirect Bidder,10338000,9727804
12/8/2004,5-Year Note,912828DE7,Total Competitive,38821000,14791787
12/9/2004,9-Yr 11-Month Note,912828DC1,Primary Dealer,23095000,8042520
12/9/2004,9-Yr 11-Month Note,912828DC1,Direct Bidder,45000,38920
12/9/2004,9-Yr 11-Month Note,912828DC1,Indirect Bidder,980200,879600
12/9/2004,9-Yr 11-Month Note,912828DC1,Total Competitive,24120200,8961040
12/13/2004,13-Week Bill,912795SE2,Primary Dealer,36815000,15107055
12/13/2004,13-Week Bill,912795SE2,Direct Bidder,150000,15000
12/13/2004,13-Week Bill,912795SE2,Indirect Bidder,5334969,2218895
12/13/2004,13-Week Bill,912795SE2,Total Competitive,42299969,17340950
12/13/2004,26-Week Bill,912795ST9,Primary Dealer,28605000,10868062
12/13/2004,26-Week Bill,912795ST9,Direct Bidder,245000,216750
12/13/2004,26-Week Bill,912795ST9,Indirect Bidder,5053700,4739500
12/13/2004,26-Week Bill,912795ST9,Total Competitive,33903700,15824312
12/14/2004,4-Week Bill,912795RV5,Primary Dealer,29162000,8578250
12/14/2004,4-Week Bill,912795RV5,Direct Bidder,750000,75000
12/14/2004,4-Week Bill,912795RV5,Indirect Bidder,1300000,1300000
12/14/2004,4-Week Bill,912795RV5,Total Competitive,31212000,9953250
12/20/2004,13-Week Bill,912795SF9,Primary Dealer,34935000,14010820
12/20/2004,13-Week Bill,912795SF9,Direct Bidder,255000,130000
12/20/2004,13-Week Bill,912795SF9,Indirect Bidder,3959696,3033226
12/20/2004,13-Week Bill,912795SF9,Total Competitive,39149696,17174046
12/20/2004,26-Week Bill,912795SU6,Primary Dealer,25905000,11237520
12/20/2004,26-Week Bill,912795SU6,Direct Bidder,50000,25000
12/20/2004,26-Week Bill,912795SU6,Indirect Bidder,4775000,4630900
12/20/2004,26-Week Bill,912795SU6,Total Competitive,30730000,15893420
12/21/2004,4-Week Bill,912795RW3,Primary Dealer,29166000,8600040
12/21/2004,4-Week Bill,912795RW3,Direct Bidder,575000,300000
12/21/2004,4-Week Bill,912795RW3,Indirect Bidder,1619341,1019341
12/21/2004,4-Week Bill,912795RW3,Total Competitive,31360341,9919381
12/27/2004,13-Week Bill,912795SG7,Primary Dealer,28304500,12850890
12/27/2004,13-Week Bill,912795SG7,Direct Bidder,60000,60000
12/27/2004,13-Week Bill,912795SG7,Indirect Bidder,4102430,4102430
12/27/2004,13-Week Bill,912795SG7,Total Competitive,32466930,17013320
12/27/2004,26-Week Bill,912795SV4,Primary Dealer,24606000,11579950
12/27/2004,26-Week Bill,912795SV4,Direct Bidder,45000,45000
12/27/2004,26-Week Bill,912795SV4,Indirect Bidder,3712000,3712000
12/27/2004,26-Week Bill,912795SV4,Total Competitive,28363000,15336950
12/28/2004,4-Week Bill,912795RX1,Primary Dealer,22017500,7492980
12/28/2004,4-Week Bill,912795RX1,Direct Bidder,782500,225000
12/28/2004,4-Week Bill,912795RX1,Indirect Bidder,2795000,2213900
12/28/2004,4-Week Bill,912795RX1,Total Competitive,25595000,9931880
12/29/2004,2-Year Note,912828DF4,Primary Dealer,37949000,15230533
12/29/2004,2-Year Note,912828DF4,Direct Bidder,95000,75000
12/29/2004,2-Year Note,912828DF4,Indirect Bidder,9135801,7900801
12/29/2004,2-Year Note,912828DF4,Total Competitive,47179801,23206334
12/30/2004,15-Day Bill,912795TG6,Primary Dealer,28675000,14300000
12/30/2004,15-Day Bill,912795TG6,Direct Bidder,0,0
12/30/2004,15-Day Bill,912795TG6,Indirect Bidder,1200000,700000
12/30/2004,15-Day Bill,912795TG6,Total Competitive,29875000,15000000
1/3/2005,13-Week Bill,912795SH5,Primary Dealer,34930000,11883640
1/3/2005,13-Week Bill,912795SH5,Direct Bidder,240000,240000
1/3/2005,13-Week Bill,912795SH5,Indirect Bidder,5789500,4910300
1/3/2005,13-Week Bill,912795SH5,Total Competitive,40959500,17033940
1/3/2005,26-Week Bill,912795VF5,Primary Dealer,38330000,10499000
1/3/2005,26-Week Bill,912795VF5,Direct Bidder,1620000,174000
1/3/2005,26-Week Bill,912795VF5,Indirect Bidder,6784550,5095050
1/3/2005,26-Week Bill,912795VF5,Total Competitive,46734550,15768050
1/4/2005,4-Week Bill,912795RY9,Primary Dealer,31272000,8679153
1/4/2005,4-Week Bill,912795RY9,Direct Bidder,450565,175565
1/4/2005,4-Week Bill,912795RY9,Indirect Bidder,3564572,1058698
1/4/2005,4-Week Bill,912795RY9,Total Competitive,35287137,9913416
1/10/2005,13-Week Bill,912795SJ1,Primary Dealer,34484000,13345168
1/10/2005,13-Week Bill,912795SJ1,Direct Bidder,220000,120000
1/10/2005,13-Week Bill,912795SJ1,Indirect Bidder,4235052,3642191
1/10/2005,13-Week Bill,912795SJ1,Total Competitive,38939052,17107359
1/10/2005,26-Week Bill,912795VG3,Primary Dealer,30572000,9053177
1/10/2005,26-Week Bill,912795VG3,Direct Bidder,1535000,1525000
1/10/2005,26-Week Bill,912795VG3,Indirect Bidder,6132000,3919900
1/10/2005,26-Week Bill,912795VG3,Total Competitive,38239000,14498077
1/11/2005,4-Week Bill,912795RZ6,Primary Dealer,24353500,6634585
1/11/2005,4-Week Bill,912795RZ6,Direct Bidder,850000,100000
1/11/2005,4-Week Bill,912795RZ6,Indirect Bidder,2726200,1182500
1/11/2005,4-Week Bill,912795RZ6,Total Competitive,27929700,7917085
1/11/2005,5-Day Bill,912795TG6,Primary Dealer,20802000,4000060
1/11/2005,5-Day Bill,912795TG6,Direct Bidder,0,0
1/11/2005,5-Day Bill,912795TG6,Indirect Bidder,1325000,0
1/11/2005,5-Day Bill,912795TG6,Total Competitive,22127000,4000060
1/12/2005,5-Year Note,912828DG2,Primary Dealer,28370000,8879855
1/12/2005,5-Year Note,912828DG2,Direct Bidder,1057000,52000
1/12/2005,5-Year Note,912828DG2,Indirect Bidder,5959040,5895040
1/12/2005,5-Year Note,912828DG2,Total Competitive,35386040,14826895
1/13/2005,10-Year TIPS,912828DH0,Primary Dealer,14473000,6182440
1/13/2005,10-Year TIPS,912828DH0,Direct Bidder,138000,13000
1/13/2005,10-Year TIPS,912828DH0,Indirect Bidder,4021100,3588905
1/13/2005,10-Year TIPS,912828DH0,Total Competitive,18632100,9784345
1/18/2005,13-Week Bill,912795SK8,Primary Dealer,36520000,14546420
1/18/2005,13-Week Bill,912795SK8,Direct Bidder,500000,60000
1/18/2005,13-Week Bill,912795SK8,Indirect Bidder,4356010,2459909
1/18/2005,13-Week Bill,912795SK8,Total Competitive,41376010,17066329
1/18/2005,26-Week Bill,912795VH1,Primary Dealer,30255000,10856370
1/18/2005,26-Week Bill,912795VH1,Direct Bidder,850000,274240
1/18/2005,26-Week Bill,912795VH1,Indirect Bidder,7468900,3582070
1/18/2005,26-Week Bill,912795VH1,Total Competitive,38573900,14712680
1/19/2005,4-Week Bill,912795SA0,Primary Dealer,26355000,7881640
1/19/2005,4-Week Bill,912795SA0,Direct Bidder,1250000,0
1/19/2005,4-Week Bill,912795SA0,Indirect Bidder,644400,47260
1/19/2005,4-Week Bill,912795SA0,Total Competitive,28249400,7928900
1/24/2005,13-Week Bill,912795SL6,Primary Dealer,26775000,13644135
1/24/2005,13-Week Bill,912795SL6,Direct Bidder,264000,145933
1/24/2005,13-Week Bill,912795SL6,Indirect Bidder,3325000,3299190
1/24/2005,13-Week Bill,912795SL6,Total Competitive,30364000,17089258
1/24/2005,26-Week Bill,912795VJ7,Primary Dealer,26230000,9893200
1/24/2005,26-Week Bill,912795VJ7,Direct Bidder,74000,44000
1/24/2005,26-Week Bill,912795VJ7,Indirect Bidder,6080300,4653700
1/24/2005,26-Week Bill,912795VJ7,Total Competitive,32384300,14590900
1/25/2005,20-Year TIPS,912810FR4,Primary Dealer,8896000,4903590
1/25/2005,20-Year TIPS,912810FR4,Direct Bidder,40000,38670
1/25/2005,20-Year TIPS,912810FR4,Indirect Bidder,3064610,3017640
1/25/2005,20-Year TIPS,912810FR4,Total Competitive,12000610,7959900
1/25/2005,4-Week Bill,912795SB8,Primary Dealer,16990000,6902244
1/25/2005,4-Week Bill,912795SB8,Direct Bidder,500250,220250
1/25/2005,4-Week Bill,912795SB8,Indirect Bidder,802400,802400
1/25/2005,4-Week Bill,912795SB8,Total Competitive,18292650,7924894
1/26/2005,2-Year Note,912828DJ6,Primary Dealer,39747000,16118955
1/26/2005,2-Year Note,912828DJ6,Direct Bidder,204000,146207
1/26/2005,2-Year Note,912828DJ6,Indirect Bidder,7409950,6859250
1/26/2005,2-Year Note,912828DJ6,Total Competitive,47360950,23124412
1/31/2005,13-Week Bill,912795SM4,Primary Dealer,36165000,13873760
1/31/2005,13-Week Bill,912795SM4,Direct Bidder,200000,75000
1/31/2005,13-Week Bill,912795SM4,Indirect Bidder,4289270,4114630
1/31/2005,13-Week Bill,912795SM4,Total Competitive,40654270,18063390
1/31/2005,26-Week Bill,912795VK4,Primary Dealer,30701000,10289716
1/31/2005,26-Week Bill,912795VK4,Direct Bidder,1000000,1000000
1/31/2005,26-Week Bill,912795VK4,Indirect Bidder,4881560,4268740
1/31/2005,26-Week Bill,912795VK4,Total Competitive,36582560,15558456
2/1/2005,4-Week Bill,912795SC6,Primary Dealer,30390000,9296000
2/1/2005,4-Week Bill,912795SC6,Direct Bidder,350000,150000
2/1/2005,4-Week Bill,912795SC6,Indirect Bidder,2962264,2469764
2/1/2005,4-Week Bill,912795SC6,Total Competitive,33702264,11915764
2/7/2005,13-Week Bill,912795SN2,Primary Dealer,34945000,14409455
2/7/2005,13-Week Bill,912795SN2,Direct Bidder,420000,345000
2/7/2005,13-Week Bill,912795SN2,Indirect Bidder,5260857,3523825
2/7/2005,13-Week Bill,912795SN2,Total Competitive,40625857,18278280
2/7/2005,26-Week Bill,912795VL2,Primary Dealer,34195000,11405725
2/7/2005,26-Week Bill,912795VL2,Direct Bidder,1150000,676870
2/7/2005,26-Week Bill,912795VL2,Indirect Bidder,4525627,3424090
2/7/2005,26-Week Bill,912795VL2,Total Competitive,39870627,15506685
2/8/2005,3-Year Note,912828DK3,Primary Dealer,33994000,12144015
2/8/2005,3-Year Note,912828DK3,Direct Bidder,109000,78104
2/8/2005,3-Year Note,912828DK3,Indirect Bidder,10026100,9610045
2/8/2005,3-Year Note,912828DK3,Total Competitive,44129100,21832164
2/8/2005,4-Week Bill,912795SD4,Primary Dealer,39008000,14694675
2/8/2005,4-Week Bill,912795SD4,Direct Bidder,800000,200000
2/8/2005,4-Week Bill,912795SD4,Indirect Bidder,5836074,4014174
2/8/2005,4-Week Bill,912795SD4,Total Competitive,45644074,18908849
2/9/2005,3-Day Bill,912795TH4,Primary Dealer,22155000,5000000
2/9/2005,3-Day Bill,912795TH4,Direct Bidder,0,0
2/9/2005,3-Day Bill,912795TH4,Indirect Bidder,500000,0
2/9/2005,3-Day Bill,912795TH4,Total Competitive,22655000,5000000
2/9/2005,5-Year Note,912828DL1,Primary Dealer,29521000,8050350
2/9/2005,5-Year Note,912828DL1,Direct Bidder,73000,25000
2/9/2005,5-Year Note,912828DL1,Indirect Bidder,8102050,6724050
2/9/2005,5-Year Note,912828DL1,Total Competitive,37696050,14799400
2/10/2005,10-Year Note,912828DM9,Primary Dealer,24502000,9800000
2/10/2005,10-Year Note,912828DM9,Direct Bidder,89000,79000
2/10/2005,10-Year Note,912828DM9,Indirect Bidder,3960300,3935300
2/10/2005,10-Year Note,912828DM9,Total Competitive,28551300,13814300
2/14/2005,13-Week Bill,912795SP7,Primary Dealer,36140000,12839435
2/14/2005,13-Week Bill,912795SP7,Direct Bidder,1470000,1370000
2/14/2005,13-Week Bill,912795SP7,Indirect Bidder,4318700,3827610
2/14/2005,13-Week Bill,912795SP7,Total Competitive,41928700,18037045
2/14/2005,26-Week Bill,912795VM0,Primary Dealer,31960000,11323557
2/14/2005,26-Week Bill,912795VM0,Direct Bidder,1160000,846630
2/14/2005,26-Week Bill,912795VM0,Indirect Bidder,4479000,3375648
2/14/2005,26-Week Bill,912795VM0,Total Competitive,37599000,15545835
2/15/2005,4-Week Bill,912795SE2,Primary Dealer,35380000,15745040
2/15/2005,4-Week Bill,912795SE2,Direct Bidder,800000,350000
2/15/2005,4-Week Bill,912795SE2,Indirect Bidder,3241510,2791510
2/15/2005,4-Week Bill,912795SE2,Total Competitive,39421510,18886550
2/22/2005,13-Week Bill,912795SQ5,Primary Dealer,30580000,15064300
2/22/2005,13-Week Bill,912795SQ5,Direct Bidder,275000,75000
2/22/2005,13-Week Bill,912795SQ5,Indirect Bidder,3698115,3606510
2/22/2005,13-Week Bill,912795SQ5,Total Competitive,34553115,18745810
2/22/2005,26-Week Bill,912795VN8,Primary Dealer,30480000,11824290
2/22/2005,26-Week Bill,912795VN8,Direct Bidder,560000,535000
2/22/2005,26-Week Bill,912795VN8,Indirect Bidder,4338560,3983461
2/22/2005,26-Week Bill,912795VN8,Total Competitive,35378560,16342751
2/23/2005,4-Week Bill,912795SF9,Primary Dealer,43081500,20459115
2/23/2005,4-Week Bill,912795SF9,Direct Bidder,675000,628110
2/23/2005,4-Week Bill,912795SF9,Indirect Bidder,2895000,2816850
2/23/2005,4-Week Bill,912795SF9,Total Competitive,46651500,23904075
2/24/2005,2-Year Note,912828DN7,Primary Dealer,37665000,15655370
2/24/2005,2-Year Note,912828DN7,Direct Bidder,81000,71000
2/24/2005,2-Year Note,912828DN7,Indirect Bidder,7753000,7347300
2/24/2005,2-Year Note,912828DN7,Total Competitive,45499000,23073670
2/28/2005,13-Week Bill,912795SR3,Primary Dealer,35705000,13969640
2/28/2005,13-Week Bill,912795SR3,Direct Bidder,200000,75000
2/28/2005,13-Week Bill,912795SR3,Indirect Bidder,5214313,4879873
2/28/2005,13-Week Bill,912795SR3,Total Competitive,41119313,18924513
2/28/2005,26-Week Bill,912795VP3,Primary Dealer,29944000,13089160
2/28/2005,26-Week Bill,912795VP3,Direct Bidder,50000,34680
2/28/2005,26-Week Bill,912795VP3,Indirect Bidder,3656100,3533540
2/28/2005,26-Week Bill,912795VP3,Total Competitive,33650100,16657380
